subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
1,active,10,15,model3,0,-579.287,-131.242,1,1059,681,166,-17.8073,0.000330737,0.0350276,0.200881,-0.141478,-0.0123985,0.564493
1,active,10,15,model3,1,-536.685,-175.966,0,1400,679,168,-226.056,-0.0139392,0.0371378,1.12738,0.561253,-0.0589334,0.501239
1,active,10,15,model3,2,-592.916,-117.373,0,1400,698,149,0.74337,0.014156,-0.0129216,0.226735,-0.155691,0.0109897,0.561127
1,active,10,15,model3,3,-549.524,-161.203,0,1400,669,178,-34.448,0.31293,-0.0136489,-0.165076,0.299065,0.0294159,0.550584
1,active,10,15,model3,4,-574.396,-136.501,0,1400,661,186,-8.96273,0.0208611,-0.000166085,0.160359,-0.0123345,-0.000509054,0.572723
1,active,11,45,model0,0,-664.763,-158.764,1,92,681,166,0.642226,0.0737738,,,,,
1,active,11,45,model0,1,-646.678,-177.36,1,92,679,168,0.62719,0.0903464,,,,,
1,active,11,45,model0,2,-680.429,-143.093,1,88,698,149,0.641377,0.080349,,,,,
1,active,11,45,model0,3,-647.282,-176.662,1,99,669,178,0.636739,0.0567433,,,,,
1,active,11,45,model0,4,-653.851,-169.927,1,88,661,186,0.650654,0.0827147,,,,,
1,active,11,45,model2B,0,-663.351,-157.182,0,1200,681,166,-8.51086,0.124322,1.13003,-0.000376704,0.641667,0.126923,
1,active,11,45,model2B,1,-643.309,-177.285,1,759,679,168,-5.67058,0.4142,2.41697,-0.000304211,0.624092,0.159367,
1,active,11,45,model2B,2,-677.285,-142.768,0,1200,698,149,-6.79802,0.500011,5.90364,-0.00128416,0.638632,0.142463,
1,active,11,45,model2B,3,-644.793,-175.683,1,870,669,178,-7.95252,0.325366,2.90157,7.53642e-05,0.634364,0.121315,
1,active,11,45,model2B,4,-650.003,-170.476,0,1200,661,186,-18.1829,0.143741,6.08128,-0.000181537,0.646947,0.176807,
1,active,11,45,model3,0,-663.066,-157.131,0,1400,681,166,5.49246,0.55873,-0.00518243,2.23748,-4.07667,0.124091,0.617243
1,active,11,45,model3,1,-641.043,-181.442,1,1291,679,168,8.76137,0.24143,-0.0325425,-0.108621,0.8874,-0.422664,0.565391
1,active,11,45,model3,2,-677.132,-143.046,1,1360,698,149,2.71589,0.699771,-0.0385268,0.973962,-1.42288,0.118654,0.626605
1,active,11,45,model3,3,-644.766,-175.679,0,1400,669,178,-15.9839,4.69638,-0.0433907,-4.01652,4.24437,0.175218,0.634017
1,active,11,45,model3,4,-650.017,-170.458,0,1400,661,186,-1.48289,0.506272,-0.0282521,0.390498,-0.904774,-0.190302,0.646065
1,active,12,75,model0,0,-720.096,-174.97,1,95,681,166,0.696623,0.0542116,,,,,
1,active,12,75,model0,1,-696.99,-198.754,1,192,679,168,0.675386,0.0633079,,,,,
1,active,12,75,model0,2,-733.673,-161.439,1,97,698,149,0.692235,0.0776731,,,,,
1,active,12,75,model0,3,-716.97,-178.282,1,94,669,178,0.706619,0.0541646,,,,,
1,active,12,75,model0,4,-710.687,-184.686,1,99,661,186,0.709109,0.0778918,,,,,
1,active,12,75,model2B,0,-717.392,-172.975,0,1200,681,166,-26.6877,0.0247803,6.41222,0.189144,0.683649,0.141433,
1,active,12,75,model2B,1,-690.031,-201.029,0,1200,679,168,10.9003,0.310264,2.56253,0.199274,0.656118,0.221617,
1,active,12,75,model2B,2,-729.713,-159.959,1,1082,698,149,8.9956,0.817892,5.71422,0.0924205,0.681175,0.224496,
1,active,12,75,model2B,3,-712.965,-176.904,0,1200,669,178,8.24707,1.18274,9.67162,0.259351,0.689051,0.207478,
1,active,12,75,model2B,4,-705.146,-184.762,0,1200,661,186,6.62195,0.543039,0.873955,0.234467,0.685273,0.221011,
1,active,12,75,model3,0,-717.648,-173.115,0,1400,681,166,-31.8656,1.70082,-0.0252456,-3.45244,4.74924,0.0303391,0.694126
1,active,12,75,model3,1,-689.285,-201.479,0,1400,679,168,5.39686,0.279951,-0.0701403,0.304237,0.763357,1.6718,0.639072
1,active,12,75,model3,2,-729.671,-160.123,0,1400,698,149,4.68219,0.892728,0.0322222,-0.381351,1.43078,0.407295,0.683265
1,active,12,75,model3,3,-712.731,-176.639,0,1400,669,178,4.11415,-0.833057,-0.00547104,0.0218501,0.604002,11.0978,0.691736
1,active,12,75,model3,4,-704.881,-185.14,1,1161,661,186,4.94154,0.67722,0.0124999,-0.700766,2.3718,0.264598,0.692737
1,active,13,105,model0,0,-677.54,-160.147,1,154,681,166,0.654389,0.0517514,,,,,
1,active,13,105,model0,1,-665.481,-172.434,1,87,679,168,0.644792,0.0417013,,,,,
1,active,13,105,model0,2,-675.763,-162.26,1,108,698,149,0.637112,0.059306,,,,,
1,active,13,105,model0,3,-670.651,-167.145,1,88,669,178,0.659351,0.0539087,,,,,
1,active,13,105,model0,4,-660.119,-177.914,1,90,661,186,0.656872,0.0739015,,,,,
1,active,13,105,model2B,0,-675.905,-158.645,0,1200,681,166,-22.1373,0.0317053,3.60448,0.29383,0.63784,0.113409,
1,active,13,105,model2B,1,-661.491,-173.354,0,1200,679,168,17.8603,0.0809434,2.87313,0.117947,0.635441,0.14752,
1,active,13,105,model2B,2,-673.574,-161.252,0,1200,698,149,-11.6579,0.0152973,6.60615,0.395827,0.611677,0.122325,
1,active,13,105,model2B,3,-667.118,-166.645,0,1200,669,178,7.43165,0.949063,1.93651,0.319171,0.638925,0.180411,
1,active,13,105,model2B,4,-656.772,-178.024,0,1200,661,186,-56.8225,0.0130031,12.4971,0.292657,0.631531,0.161949,
1,active,13,105,model3,0,-675.948,-158.456,0,1400,681,166,5.54108,0.199401,0.0218007,-0.606738,1.78949,0.160496,0.650185
1,active,13,105,model3,1,-661.613,-173.866,0,1400,679,168,-7.25829,1.14649,-0.0687985,-2.86029,5.08587,0.0294394,0.641322
